45739,0.063,-0.060,1.042,-5.701,-5.152,1.280,28.289
45745,0.065,-0.067,1.054,-6.128,-5.915,1.341,28.274
45751,0.070,-0.070,1.052,-6.524,-6.067,1.250,28.251
45757,0.077,-0.084,1.056,-6.433,-6.037,1.463,28.224
45763,0.075,-0.100,1.057,-5.854,-6.067,1.159,28.245
45769,0.071,-0.102,1.059,-4.878,-6.707,0.823,28.280
45775,0.060,-0.097,1.080,-2.713,-8.079,1.189,28.274
45781,0.057,-0.090,1.097,-0.793,-10.244,1.494,28.262
45787,0.059,-0.081,1.099,0.274,-12.317,1.707,28.248
45793,0.060,-0.067,1.108,0.610,-14.238,1.799,28.236
45799,0.067,-0.068,1.092,0.213,-16.098,1.921,28.245
45805,0.051,-0.072,1.103,-0.732,-18.933,1.494,28.239
45811,0.049,-0.079,1.095,-2.104,-22.530,-0.030,28.233
45817,0.053,-0.094,1.104,-3.232,-25.518,-1.707,28.254
45823,0.055,-0.100,1.106,-4.878,-28.201,-4.726,28.251
45829,0.083,-0.101,1.087,-7.622,-31.037,-8.171,28.251
45835,0.097,-0.099,1.057,-8.811,-33.476,-10.244,28.209
45841,0.095,-0.115,1.031,-9.146,-34.970,-12.073,28.262
45847,0.102,-0.107,1.018,-10.335,-35.488,-15.793,28.274
45852,0.142,-0.080,0.986,-10.610,-35.244,-16.829,28.262
45858,0.147,-0.066,0.957,-9.695,-34.848,-16.707,28.256
45864,0.163,-0.048,0.927,-8.110,-32.927,-16.067,28.236
45870,0.185,-0.029,0.913,-6.677,-29.085,-14.360,28.274
45876,0.186,-0.039,0.893,-5.366,-23.933,-12.226,28.242
45882,0.172,-0.031,0.908,-3.720,-18.537,-9.817,28.221
45888,0.168,-0.011,0.941,-1.799,-13.689,-6.860,28.256
45894,0.153,-0.005,0.942,0.213,-10.579,-3.201,28.236
45900,0.134,-0.007,0.977,2.043,-9.268,0.518,28.236
45906,0.111,-0.012,0.997,3.506,-9.756,3.750,28.233
45912,0.098,-0.008,1.026,4.055,-11.159,6.098,28.239
45918,0.091,-0.000,1.034,3.750,-13.445,7.927,28.242
45924,0.086,-0.002,1.070,1.860,-15.884,9.055,28.245
45930,0.086,-0.018,1.078,-2.043,-18.567,8.902,28.271
45936,0.092,-0.033,1.078,-6.860,-21.006,7.927,28.245
45942,0.100,-0.049,1.064,-11.555,-23.354,6.280,28.239
45948,0.115,-0.083,1.044,-14.878,-24.939,4.207,28.233
45954,0.144,-0.095,1.037,-16.646,-25.244,2.927,28.265
45960,0.170,-0.102,1.021,-15.640,-24.024,2.591,28.280
45966,0.180,-0.119,1.027,-13.293,-22.683,2.622,28.259
45972,0.193,-0.144,1.038,-10.213,-20.732,2.287,28.259
45978,0.205,-0.153,1.049,-7.287,-17.652,1.799,28.256
45984,0.221,-0.151,1.041,-4.024,-14.482,1.707,28.265
45990,0.229,-0.158,1.055,-0.396,-11.037,2.713,28.265
45996,0.205,-0.128,1.054,3.994,-7.713,3.598,28.274
46002,0.179,-0.105,1.091,9.634,-4.177,6.159,28.277
46008,0.149,-0.094,1.118,14.451,-3.415,8.811,28.265
46014,0.127,-0.086,1.140,16.280,-4.329,10.427,28.259
46020,0.104,-0.071,1.147,15.732,-6.555,10.610,28.283
46026,0.104,-0.063,1.129,14.085,-9.329,10.183,28.230
46032,0.111,-0.049,1.102,12.043,-12.134,9.482,28.259
46038,0.125,-0.047,1.094,9.238,-13.750,8.689,28.295
46044,0.143,-0.063,1.038,6.372,-15.427,7.683,28.248
46050,0.156,-0.062,1.018,3.720,-15.061,7.317,28.236
46056,0.164,-0.069,0.992,2.713,-13.537,7.256,28.268
46062,0.172,-0.067,0.989,2.378,-11.280,7.652,28.268
46068,0.183,-0.084,0.987,1.890,-8.811,8.354,28.271
46074,0.178,-0.103,0.982,1.402,-6.982,8.171,28.271
46080,0.168,-0.112,0.966,1.311,-5.518,7.317,28.268
46086,0.168,-0.108,0.962,2.317,-3.994,6.463,28.280
46092,0.169,-0.094,0.959,3.780,-2.774,6.677,28.242
46098,0.162,-0.078,0.961,4.695,-1.555,7.195,28.265
46104,0.161,-0.080,0.954,4.268,-0.183,8.018,28.268
46110,0.144,-0.083,0.966,5.579,1.159,9.939,28.265
46116,0.133,-0.051,0.978,6.341,1.799,12.104,28.254
46122,0.125,-0.047,0.984,6.707,1.494,14.055,28.233
46128,0.125,-0.055,0.984,5.762,0.061,15.335,28.265
46134,0.126,-0.061,0.990,3.841,-1.037,15.762,28.262
46140,0.137,-0.055,0.986,1.433,-1.768,15.244,28.254
46146,0.153,-0.055,0.987,-1.463,-2.378,14.421,28.254
46152,0.164,-0.061,0.985,-5.183,-3.171,13.201,28.242
46158,0.180,-0.066,0.990,-7.378,-2.317,11.860,28.274
46164,0.208,-0.090,0.991,-9.207,-1.433,11.921,28.251
46170,0.206,-0.105,0.990,-9.665,-0.244,12.195,28.277
46176,0.198,-0.110,1.001,-8.750,0.457,12.683,28.230
46182,0.193,-0.122,1.012,-7.744,1.128,12.774,28.256
46188,0.198,-0.140,1.015,-6.555,1.951,12.530,28.289
46194,0.201,-0.145,1.020,-6.159,2.287,11.951,28.251
46200,0.200,-0.144,1.011,-5.305,2.226,10.976,28.265
46206,0.211,-0.144,1.001,-4.360,2.043,10.274,28.283
46212,0.220,-0.147,1.001,-2.226,2.652,10.122,28.271
46218,0.227,-0.144,0.988,0.366,3.872,9.970,28.236
46224,0.209,-0.141,1.005,2.226,4.665,9.085,28.274
46230,0.208,-0.134,1.016,2.104,4.390,7.348,28.245
46236,0.219,-0.123,0.996,1.768,4.756,5.640,28.277
46242,0.228,-0.101,0.988,1.463,5.396,4.451,28.242
46248,0.224,-0.090,0.985,0.732,6.494,3.811,28.283
46254,0.228,-0.087,0.988,-0.061,8.049,3.476,28.283
46260,0.230,-0.085,0.998,-0.854,9.634,3.689,28.259
46266,0.227,-0.082,0.999,-1.159,10.793,4.268,28.268
46272,0.215,-0.092,1.014,-0.854,11.098,4.939,28.262
46278,0.207,-0.094,1.019,0.091,11.494,5.823,28.292
46284,0.203,-0.091,1.025,1.098,12.043,6.738,28.259
46290,0.197,-0.095,1.035,1.494,11.982,7.134,28.259
46296,0.191,-0.091,1.035,1.585,10.884,7.256,28.218
46302,0.197,-0.092,1.035,1.555,10.000,6.951,28.262
46308,0.205,-0.101,1.036,1.220,9.817,6.494,28.271
46314,0.213,-0.106,1.025,0.244,10.244,5.152,28.283
46320,0.223,-0.104,1.011,-0.945,11.067,3.659,28.271
46326,0.229,-0.100,0.994,-2.043,12.866,2.104,28.254
46332,0.242,-0.100,0.975,-2.988,15.091,1.006,28.248
46338,0.249,-0.094,0.967,-3.872,18.049,-0.244,28.239
46344,0.246,-0.106,0.969,-4.329,21.220,-0.823,28.233
46350,0.251,-0.106,0.986,-2.622,25.488,-0.457,28.283
46356,0.241,-0.107,1.019,0.274,29.848,0.732,28.274
46362,0.219,-0.117,1.051,4.146,33.384,2.287,28.268
46368,0.188,-0.115,1.096,7.561,35.122,3.476,28.301
46374,0.172,-0.119,1.119,10.396,35.366,4.329,28.295
46380,0.150,-0.112,1.136,12.226,34.451,4.543,28.251
46386,0.125,-0.100,1.140,12.591,32.348,3.780,28.271
46392,0.117,-0.096,1.128,11.646,29.726,2.500,28.271
46398,0.120,-0.080,1.106,9.726,27.591,0.579,28.286
46404,0.124,-0.064,1.084,7.256,26.037,-1.402,28.277
46410,0.130,-0.060,1.051,4.299,25.732,-3.323,28.289
46415,0.137,-0.052,1.023,1.311,27.195,-5.213,28.283
46421,0.157,-0.041,0.980,-0.640,30.335,-6.250,28.286
46427,0.191,-0.031,0.976,-0.061,35.000,-5.701,28.268
46433,0.209,-0.033,0.967,1.220,40.274,-3.415,28.280
46439,0.191,-0.052,0.967,1.768,46.646,-1.982,28.248
46445,0.195,-0.067,0.971,1.768,53.384,-1.555,28.280
46451,0.189,-0.071,0.981,1.860,60.061,-0.823,28.289
46457,0.167,-0.083,0.979,2.134,65.640,-0.457,28.262
46463,0.147,-0.095,0.986,2.073,70.579,-0.549,28.271
46469,0.134,-0.108,0.979,2.012,75.061,-0.122,28.248
46475,0.120,-0.099,0.983,4.238,80.274,1.707,28.256
46481,0.089,-0.092,1.008,7.317,84.177,4.573,28.221
46487,0.051,-0.094,1.003,10.091,86.159,6.433,28.277
46493,0.038,-0.093,0.995,12.835,87.287,7.927,28.280
46499,0.018,-0.088,0.987,15.488,88.293,9.421,28.259
46505,-0.000,-0.105,0.999,17.256,88.933,9.939,28.259
46511,-0.050,-0.156,1.031,16.677,86.311,6.707,28.283
46517,-0.053,-0.166,1.029,14.665,83.110,0.732,28.271
46523,-0.037,-0.146,1.016,12.134,80.579,-3.476,28.254
46529,-0.047,-0.121,1.030,12.195,79.329,-4.665,28.262
46535,-0.075,-0.105,1.051,13.445,76.982,-5.579,28.254
46541,-0.102,-0.098,1.068,13.750,73.049,-6.585,28.283
46547,-0.108,-0.092,1.079,12.683,68.537,-8.506,28.280
46553,-0.106,-0.074,1.047,10.122,64.634,-10.518,28.268
46559,-0.104,-0.063,1.025,6.524,61.982,-12.774,28.254
46565,-0.100,-0.062,0.990,2.774,59.329,-14.848,28.268
46571,-0.087,-0.061,0.962,0.915,57.165,-15.945,28.259
46577,-0.059,-0.072,0.938,1.098,56.738,-15.976,28.236
46583,-0.042,-0.082,0.923,2.134,58.841,-16.098,28.277
46589,-0.029,-0.094,0.902,3.323,63.445,-16.280,28.268
46595,-0.016,-0.102,0.884,4.604,69.238,-17.378,28.256
46601,-0.008,-0.109,0.857,5.701,75.152,-18.018,28.301
46607,0.001,-0.104,0.839,8.018,81.982,-18.140,28.268
46613,-0.005,-0.090,0.833,11.280,90.701,-16.829,28.277
46619,-0.026,-0.055,0.892,14.421,100.945,-11.921,28.292
46625,-0.113,-0.049,1.011,18.628,105.854,-6.768,28.262
46631,-0.197,-0.052,1.065,22.134,104.634,-2.988,28.289
46637,-0.248,-0.031,1.112,23.963,101.098,-0.884,28.268
46643,-0.259,-0.017,1.143,23.323,95.122,-0.091,28.274
46649,-0.290,0.010,1.155,20.732,87.500,0.274,28.248
46655,-0.299,0.021,1.177,14.970,78.689,-0.915,28.274
46661,-0.306,0.008,1.153,7.104,69.085,-3.232,28.298
46667,-0.299,-0.008,1.120,-0.823,61.128,-6.585,28.318
46673,-0.292,-0.017,1.074,-9.055,55.091,-10.854,28.268
46679,-0.267,-0.006,1.025,-16.311,49.817,-15.579,28.256
46685,-0.229,-0.010,0.978,-22.378,47.134,-19.848,28.280
46691,-0.197,-0.038,0.911,-25.579,47.896,-22.378,28.301
46697,-0.144,-0.065,0.897,-26.555,51.829,-21.402,28.283
46703,-0.144,-0.089,0.882,-22.195,58.079,-17.470,28.295
46709,-0.162,-0.087,0.899,-14.970,65.610,-13.567,28.268
46715,-0.176,-0.087,0.915,-8.079,72.622,-9.909,28.283
46721,-0.178,-0.101,0.910,-1.189,78.720,-6.585,28.268
46727,-0.198,-0.111,0.926,4.207,84.268,-4.268,28.274
46733,-0.227,-0.108,0.950,7.957,88.537,-3.323,28.289
46739,-0.262,-0.108,0.982,9.085,90.122,-3.720,28.265
46745,-0.315,-0.125,0.996,7.927,89.512,-6.646,28.280
46751,-0.315,-0.131,0.988,5.793,87.835,-11.250,28.298
46757,-0.299,-0.119,0.965,2.409,87.317,-15.030,28.286
46763,-0.317,-0.109,0.931,-0.640,88.293,-20.762,28.292
46769,-0.312,-0.103,0.921,-4.848,89.573,-25.701,28.268
46775,-0.300,-0.105,0.882,-7.744,91.250,-29.726,28.286
46781,-0.289,-0.080,0.873,-8.537,94.451,-31.006,28.271
46787,-0.307,-0.066,0.866,-8.079,98.110,-29.634,28.262
46793,-0.324,-0.032,0.857,-7.927,101.738,-28.079,28.298
46799,-0.336,0.006,0.864,-7.988,105.244,-23.872,28.277
46805,-0.359,0.029,0.886,-5.640,106.890,-17.165,28.286
46811,-0.401,0.043,0.911,-2.896,107.104,-10.366,28.309
46817,-0.430,0.030,0.950,-1.799,107.165,-4.482,28.283
46823,-0.460,0.011,0.983,-0.793,106.037,1.494,28.306
46829,-0.485,0.003,1.012,1.067,103.476,7.896,28.321
46835,-0.516,-0.011,1.031,3.445,99.390,13.720,28.315
46841,-0.549,-0.039,1.057,5.488,93.720,17.683,28.268
46847,-0.571,-0.056,1.058,5.701,86.768,19.634,28.286
46853,-0.580,-0.083,1.063,5.000,78.750,19.817,28.283
46859,-0.594,-0.117,1.047,3.384,69.299,17.165,28.283
46865,-0.608,-0.138,1.036,0.976,57.348,11.799,28.268
46871,-0.613,-0.156,0.992,-1.799,47.134,4.848,28.262
46877,-0.575,-0.158,0.959,-4.848,40.183,-1.829,28.271
46883,-0.549,-0.127,0.924,-7.835,34.939,-6.921,28.286
46889,-0.529,-0.091,0.902,-10.152,31.646,-10.457,28.277
46895,-0.500,-0.060,0.868,-11.890,30.366,-11.982,28.289
46901,-0.464,-0.010,0.839,-11.616,31.555,-9.604,28.280
46907,-0.454,0.022,0.836,-10.152,35.183,-4.329,28.306
46913,-0.463,0.039,0.836,-9.024,37.866,1.402,28.271
46919,-0.475,0.025,0.836,-8.567,37.591,6.250,28.312
46925,-0.478,0.015,0.827,-8.628,37.317,10.366,28.289
46931,-0.475,-0.012,0.829,-9.360,38.445,13.659,28.289
46937,-0.480,-0.041,0.822,-9.970,39.543,16.006,28.271
46943,-0.496,-0.062,0.824,-9.817,39.787,16.921,28.289
46949,-0.503,-0.079,0.822,-9.787,39.512,16.860,28.321
46955,-0.498,-0.094,0.818,-9.848,39.665,16.799,28.298
46961,-0.487,-0.092,0.814,-8.598,41.402,17.378,28.312
46967,-0.490,-0.092,0.830,-7.104,43.354,18.902,28.277
46973,-0.516,-0.091,0.855,-5.823,42.957,19.695,28.254
46979,-0.546,-0.095,0.868,-4.817,38.994,19.085,28.292
46985,-0.534,-0.079,0.865,-4.939,36.037,18.079,28.271
46991,-0.528,-0.070,0.876,-6.067,34.451,17.927,28.242
46997,-0.552,-0.080,0.900,-8.811,32.378,16.799,28.245
47003,-0.580,-0.088,0.923,-13.323,27.500,13.445,28.295
47009,-0.589,-0.080,0.933,-18.232,20.732,9.573,28.286
47015,-0.583,-0.084,0.911,-21.067,15.030,6.738,28.274
47021,-0.564,-0.072,0.900,-21.951,9.482,4.848,28.292
47027,-0.550,-0.057,0.888,-22.439,4.207,4.146,28.298
47033,-0.530,-0.067,0.852,-22.012,1.189,4.085,28.271
47039,-0.501,-0.076,0.818,-20.396,0.610,5.000,28.283
47045,-0.486,-0.071,0.796,-17.500,2.195,6.677,28.289
47051,-0.477,-0.080,0.784,-14.451,3.872,7.988,28.277
47057,-0.488,-0.100,0.765,-11.890,5.244,7.957,28.274
47063,-0.480,-0.109,0.744,-9.817,7.988,7.043,28.262
47069,-0.480,-0.097,0.749,-7.378,12.226,6.890,28.286
47075,-0.504,-0.067,0.769,-4.299,15.457,7.500,28.271
47081,-0.530,-0.035,0.796,-2.287,16.372,8.171,28.265
47087,-0.536,-0.015,0.803,-1.890,16.341,9.177,28.268
47093,-0.539,0.010,0.807,-2.226,17.713,10.915,28.292
47099,-0.537,0.031,0.809,-2.713,19.634,13.476,28.283
47105,-0.552,0.030,0.821,-4.024,21.707,16.433,28.318
47111,-0.609,-0.000,0.854,-6.799,20.549,17.226,28.306
47117,-0.622,-0.021,0.862,-11.585,18.049,15.122,28.289
47123,-0.602,-0.011,0.845,-17.012,15.335,12.896,28.277
47129,-0.594,-0.028,0.826,-21.189,13.079,11.494,28.265
47135,-0.591,-0.036,0.833,-22.866,11.067,10.488,28.298
47141,-0.595,-0.037,0.845,-24.573,8.171,9.451,28.301
47147,-0.591,-0.033,0.838,-26.341,4.329,8.354,28.286
47153,-0.573,-0.038,0.823,-27.195,2.348,8.140,28.304
47159,-0.552,-0.038,0.829,-26.707,2.957,9.451,28.277
47165,-0.556,-0.027,0.851,-25.152,3.628,11.677,28.312
47171,-0.584,-0.033,0.878,-24.299,2.805,13.415,28.277
47177,-0.595,-0.032,0.886,-24.390,1.799,14.604,28.312
47183,-0.593,-0.029,0.890,-24.299,2.165,16.463,28.289
47189,-0.599,-0.014,0.910,-23.201,2.622,19.421,28.306
47195,-0.617,-0.011,0.930,-21.951,0.732,22.287,28.289
47201,-0.637,-0.021,0.933,-20.762,-3.780,24.543,28.248
47207,-0.653,-0.032,0.946,-20.396,-8.750,25.518,28.304
47213,-0.635,-0.045,0.933,-21.585,-13.171,25.549,28.333
47219,-0.621,-0.045,0.912,-23.354,-15.915,25.366,28.292
47225,-0.616,-0.045,0.881,-25.000,-17.622,25.213,28.265
47231,-0.656,-0.082,0.906,-28.262,-19.360,23.750,28.286
47237,-0.666,-0.107,0.898,-32.409,-19.482,17.774,28.306
47243,-0.604,-0.088,0.877,-35.945,-19.360,13.537,28.265
47249,-0.600,-0.093,0.849,-38.262,-17.348,11.098,28.301
47255,-0.599,-0.107,0.846,-38.567,-12.835,8.445,28.286
47261,-0.590,-0.109,0.863,-37.530,-10.152,6.585,28.312
47267,-0.580,-0.104,0.860,-35.762,-6.890,6.098,28.286
47273,-0.562,-0.100,0.871,-32.683,-2.226,7.866,28.289
47279,-0.568,-0.098,0.885,-26.921,3.079,12.226,28.283
47285,-0.578,-0.092,0.911,-20.244,8.384,16.799,28.277
47291,-0.598,-0.093,0.924,-14.909,11.494,20.762,28.298
47297,-0.614,-0.090,0.933,-10.213,14.146,24.055,28.301
47303,-0.613,-0.094,0.940,-7.104,16.372,26.341,28.277
47309,-0.628,-0.103,0.943,-5.762,17.957,27.500,28.336
47315,-0.636,-0.101,0.949,-4.787,19.146,28.354,28.286
47321,-0.655,-0.084,0.980,-4.299,18.689,29.512,28.289
47327,-0.684,-0.072,1.015,-5.213,16.890,30.366,28.306
47332,-0.697,-0.080,1.036,-7.683,14.390,29.909,28.306
47338,-0.701,-0.078,1.029,-11.494,11.829,28.567,28.289
47344,-0.703,-0.080,1.019,-15.244,9.238,27.012,28.286
47350,-0.710,-0.107,1.005,-18.476,6.555,25.061,28.312
47356,-0.706,-0.117,0.998,-21.463,2.805,22.591,28.265
47362,-0.690,-0.113,0.948,-22.530,-1.524,21.311,28.306
47368,-0.657,-0.099,0.946,-20.274,-2.957,22.378,28.298
47374,-0.657,-0.105,0.954,-16.738,-2.988,24.878,28.262
47380,-0.664,-0.118,0.966,-13.537,-2.287,27.043,28.318
47386,-0.674,-0.119,0.942,-10.732,-2.866,28.323,28.289
47392,-0.660,-0.110,0.919,-8.110,-3.079,29.055,28.312
47398,-0.645,-0.096,0.903,-5.915,-2.378,30.061,28.286
47404,-0.630,-0.094,0.895,-4.207,-0.884,31.463,28.298
47410,-0.630,-0.107,0.902,-3.201,1.128,32.591,28.312
47416,-0.637,-0.120,0.895,-2.866,3.354,32.896,28.333
47422,-0.647,-0.134,0.884,-1.829,4.939,32.622,28.268
47428,-0.644,-0.130,0.873,0.183,5.518,32.774,28.301
47434,-0.644,-0.115,0.868,3.079,6.433,33.140,28.318
47440,-0.649,-0.096,0.877,5.732,7.957,34.177,28.351
47446,-0.637,-0.064,0.876,8.262,9.909,36.555,28.306
47452,-0.648,-0.037,0.891,9.848,12.195,39.756,28.271
47458,-0.667,-0.031,0.922,9.939,13.354,43.018,28.271
47464,-0.690,-0.039,0.957,7.744,12.988,44.909,28.283
47470,-0.703,-0.053,0.987,3.506,10.701,45.030,28.318
47476,-0.723,-0.057,0.979,-0.732,6.463,44.207,28.286
47482,-0.739,-0.064,0.954,-4.055,1.890,42.957,28.309
47488,-0.721,-0.066,0.935,-5.122,-1.250,42.744,28.318
47494,-0.694,-0.062,0.930,-3.902,-2.866,44.268,28.339
47500,-0.688,-0.074,0.931,-1.890,-4.573,46.951,28.306
47506,-0.680,-0.083,0.926,0.091,-6.280,49.390,28.271
47512,-0.663,-0.091,0.922,1.951,-7.348,51.433,28.280
47518,-0.654,-0.112,0.906,3.445,-7.317,52.683,28.292
47524,-0.640,-0.122,0.887,4.817,-7.073,52.500,28.295
47530,-0.649,-0.140,0.890,6.220,-7.591,52.073,28.286
47536,-0.649,-0.136,0.876,7.195,-7.591,51.067,28.286
47542,-0.654,-0.111,0.870,8.963,-7.226,50.640,28.280
47548,-0.654,-0.100,0.880,10.640,-6.799,50.732,28.271
47554,-0.652,-0.090,0.892,11.037,-7.134,50.610,28.277
47560,-0.666,-0.099,0.925,9.299,-7.226,49.970,28.295
47566,-0.682,-0.102,0.942,5.213,-6.768,48.049,28.298
47572,-0.667,-0.086,0.929,2.348,-6.159,46.463,28.283
47578,-0.657,-0.092,0.939,1.921,-6.341,46.341,28.268
47584,-0.674,-0.114,0.927,1.951,-8.567,45.671,28.318
47590,-0.660,-0.119,0.934,3.628,-11.768,44.512,28.324
47596,-0.658,-0.132,0.939,5.152,-14.756,43.384,28.295
47602,-0.642,-0.144,0.923,5.884,-16.341,41.555,28.292
47608,-0.627,-0.140,0.923,6.311,-17.165,39.512,28.286
47614,-0.619,-0.132,0.910,6.646,-17.835,38.079,28.321
47620,-0.615,-0.125,0.903,7.591,-18.079,36.951,28.312
47626,-0.604,-0.121,0.899,8.963,-17.866,35.762,28.280
47632,-0.604,-0.115,0.882,10.244,-17.378,34.451,28.271
47638,-0.584,-0.109,0.873,11.463,-16.433,33.232,28.271
47644,-0.586,-0.105,0.877,12.591,-15.915,32.317,28.230
47650,-0.590,-0.098,0.858,14.390,-16.128,31.799,28.274
47656,-0.595,-0.088,0.864,16.524,-15.732,31.494,28.289
47662,-0.596,-0.071,0.866,17.988,-14.268,30.823,28.259
47668,-0.595,-0.067,0.878,18.506,-12.043,30.000,28.304
47674,-0.597,-0.072,0.886,18.872,-9.787,30.518,28.271
47680,-0.614,-0.058,0.898,19.848,-7.744,31.463,28.298
47686,-0.610,-0.032,0.912,23.079,-5.030,34.207,28.324
47692,-0.628,-0.034,0.952,27.835,-3.354,38.689,28.280
47698,-0.663,-0.055,0.980,32.134,-4.634,41.585,28.268
47704,-0.677,-0.060,0.986,35.457,-7.988,42.012,28.268
47710,-0.669,-0.060,0.989,36.616,-12.835,41.098,28.283
47716,-0.665,-0.063,0.997,35.213,-18.293,38.659,28.280
47722,-0.676,-0.066,1.001,30.549,-24.177,34.482,28.286
47728,-0.678,-0.068,0.994,24.177,-29.299,28.415,28.312
47734,-0.664,-0.066,0.973,18.384,-33.293,21.951,28.298
47740,-0.646,-0.054,0.944,14.665,-36.951,16.524,28.268
47746,-0.607,-0.043,0.923,12.713,-39.909,12.378,28.318
47752,-0.582,-0.036,0.900,11.707,-41.524,10.579,28.251
47758,-0.570,-0.009,0.879,12.012,-41.037,10.488,28.277
47764,-0.551,0.024,0.875,13.293,-39.848,11.890,28.265
47770,-0.535,0.045,0.876,16.341,-37.287,15.854,28.304
47776,-0.525,0.052,0.893,21.433,-32.043,21.799,28.292
47782,-0.537,0.031,0.923,26.098,-28.110,27.591,28.295
47788,-0.566,0.006,0.951,29.726,-27.165,31.585,28.295
47794,-0.583,-0.011,0.984,32.134,-27.043,32.988,28.280
47800,-0.580,-0.025,1.002,32.561,-27.500,32.622,28.265
47806,-0.588,-0.048,1.006,32.713,-27.439,31.159,28.289
47812,-0.594,-0.069,0.989,33.018,-28.079,28.567,28.280
47818,-0.587,-0.075,0.998,33.872,-28.476,25.061,28.286
47824,-0.579,-0.073,0.993,34.451,-29.360,21.372,28.295
47830,-0.563,-0.056,0.987,35.152,-29.878,18.232,28.298
47836,-0.553,-0.028,0.975,36.128,-29.756,16.037,28.289
47842,-0.546,-0.001,0.973,36.524,-29.207,14.695,28.265
47848,-0.541,0.018,0.958,36.128,-27.988,13.567,28.286
47854,-0.532,0.031,0.951,35.427,-25.915,12.713,28.254
47860,-0.528,0.053,0.938,35.091,-24.695,13.506,28.265
47866,-0.518,0.079,0.952,35.366,-22.774,15.488,28.256
47872,-0.523,0.090,0.983,35.976,-19.878,18.902,28.304
47878,-0.561,0.105,1.048,36.555,-18.537,23.476,28.251
47884,-0.597,0.114,1.099,36.372,-20.122,27.073,28.271
47890,-0.628,0.101,1.137,34.848,-24.512,29.085,28.254
47896,-0.641,0.097,1.163,32.256,-30.183,29.665,28.274
47902,-0.649,0.077,1.158,29.116,-36.067,29.207,28.242
47908,-0.648,0.052,1.136,26.250,-42.226,27.470,28.242
47914,-0.636,0.052,1.128,23.994,-47.957,25.457,28.262
47920,-0.625,0.042,1.073,22.805,-52.896,22.713,28.251
47926,-0.578,0.048,1.038,22.652,-56.128,19.970,28.295
47932,-0.554,0.059,1.007,22.317,-59.970,17.744,28.262
47938,-0.521,0.067,0.974,21.585,-62.591,15.610,28.251
47944,-0.491,0.095,0.934,20.945,-62.226,13.933,28.292
47950,-0.479,0.117,0.914,19.756,-60.061,12.896,28.271
47956,-0.466,0.167,0.921,18.476,-56.494,14.238,28.242
47962,-0.496,0.229,0.977,18.140,-54.268,19.268,28.271
47968,-0.542,0.254,1.037,15.762,-55.000,24.116,28.277
47974,-0.567,0.260,1.058,11.037,-57.927,27.348,28.245
47980,-0.559,0.247,1.064,5.183,-61.799,29.817,28.289
47986,-0.556,0.223,1.054,0.274,-66.433,32.591,28.295
47992,-0.549,0.169,1.050,-0.274,-71.768,34.970,28.245
47998,-0.540,0.117,1.031,2.652,-76.250,36.220,28.280
48004,-0.530,0.082,1.026,4.604,-79.634,35.305,28.254
48010,-0.495,0.062,1.016,6.250,-82.683,33.262,28.256
48016,-0.461,0.063,0.987,6.677,-85.152,31.341,28.271
48022,-0.437,0.074,0.981,7.591,-86.494,29.268,28.245
48028,-0.418,0.072,0.968,8.049,-86.799,27.012,28.292
48034,-0.399,0.066,0.959,8.659,-85.427,24.665,28.289
48040,-0.376,0.066,0.944,9.482,-82.957,22.409,28.268
48046,-0.335,0.078,0.918,11.768,-80.122,20.732,28.280
48052,-0.313,0.085,0.896,13.079,-75.701,19.238,28.239
48058,-0.285,0.093,0.871,14.634,-70.610,18.506,28.283
48064,-0.266,0.122,0.895,17.561,-64.817,21.159,28.271
48070,-0.287,0.160,0.941,22.012,-61.098,26.829,28.283
48076,-0.333,0.187,1.015,24.329,-60.732,31.494,28.289
48082,-0.357,0.181,1.070,23.079,-63.811,34.573,28.298
48088,-0.371,0.162,1.081,21.402,-68.476,35.518,28.283
48094,-0.356,0.117,1.069,19.238,-72.988,34.909,28.292
48100,-0.340,0.072,1.035,17.652,-78.079,32.378,28.286
48106,-0.329,0.052,1.003,16.829,-82.713,28.567,28.283
48112,-0.304,0.053,0.994,15.945,-86.585,24.055,28.283
48118,-0.284,0.031,0.961,15.305,-89.787,18.628,28.274
48124,-0.259,0.034,0.936,15.030,-91.128,13.171,28.301
48130,-0.236,0.063,0.946,13.994,-91.280,8.567,28.274
48136,-0.222,0.078,0.945,11.433,-91.372,4.238,28.271
48142,-0.188,0.085,0.951,8.323,-90.549,-0.061,28.256
48148,-0.143,0.098,0.942,6.585,-88.415,-1.799,28.280
48154,-0.140,0.106,0.962,6.768,-84.146,-0.152,28.268
48160,-0.168,0.115,0.984,7.591,-81.494,1.402,28.271
48166,-0.182,0.110,0.996,7.500,-81.524,2.226,28.286
48172,-0.166,0.092,0.986,8.506,-81.311,2.744,28.274
48178,-0.145,0.083,0.975,10.884,-80.030,3.201,28.259
48184,-0.142,0.054,0.964,14.634,-79.756,3.171,28.256
48190,-0.155,0.048,0.960,19.390,-81.494,3.354,28.280
48196,-0.167,0.048,0.981,23.476,-84.268,2.683,28.254
48202,-0.173,0.053,0.997,24.146,-87.530,0.366,28.256
48208,-0.163,0.060,0.983,21.585,-90.915,-3.293,28.254
48214,-0.141,0.058,0.969,17.896,-93.079,-7.622,28.242
48220,-0.132,0.051,0.938,14.604,-93.841,-12.073,28.256
48226,-0.129,0.049,0.940,11.616,-94.665,-17.073,28.289
